2.333333,2.333333,87.978393,2.333333,87.978393,2.333333
2.393333,2.393333,87.930803,2.393333,87.930803,2.393333
2.453333,2.453333,87.883213,2.453333,87.883213,2.453333
2.513333,2.513333,87.835623,2.513333,87.835623,2.513333
2.573333,2.573333,87.788033,2.573333,87.788033,2.573333
2.633333,2.633333,87.740444,2.633333,87.740444,2.633333
2.693333,2.693333,87.692854,2.693333,87.692854,2.693333
2.753333,2.753333,87.645264,2.753333,87.645264,2.753333
2.813333,2.813333,87.597674,2.813333,87.597674,2.813333
2.873333,2.873333,87.550084,2.873333,87.550084,2.873333
2.933333,2.933333,87.502494,2.933333,87.502494,2.933333
2.993333,2.993333,87.454904,2.993333,87.454904,2.993333
3.053333,3.053333,87.407314,3.053333,87.407314,3.053333
3.113333,3.113333,87.359725,3.113333,87.359725,3.113333
3.173333,3.173333,87.312135,3.173333,87.312135,3.173333
3.233333,3.233333,87.264545,3.233333,87.264545,3.233333
3.293333,3.293333,87.216955,3.293333,87.216955,3.293333
3.353333,3.353333,87.169365,3.353333,87.169365,3.353333
3.413333,3.413333,87.121775,3.413333,87.121775,3.413333
3.473333,3.473333,87.074185,3.473333,87.074185,3.473333
3.533333,3.533333,87.026596,3.533333,87.026596,3.533333
3.593333,3.593333,86.979006,3.593333,86.979006,3.593333
3.653333,3.653333,86.931416,3.653333,86.931416,3.653333
3.713333,3.713333,86.883826,3.713333,86.883826,3.713333
3.773333,3.773333,86.836236,3.773333,86.836236,3.773333
3.833333,3.833333,86.788646,3.833333,86.788646,3.833333
3.893333,3.893333,86.741056,3.893333,86.741056,3.893333
3.953333,3.953333,86.693466,3.953333,86.693467,3.953333
4.013333,4.013333,86.645877,4.013333,86.645877,4.013333
4.073333,4.073333,86.598287,4.073333,86.598287,4.073333
4.133333,4.133333,86.550697,4.133333,86.550697,4.133333
4.193333,4.193333,86.503107,4.193333,86.503107,4.193333
4.253333,4.253333,86.455517,4.253333,86.455517,4.253333
4.313333,4.313333,86.407927,4.313333,86.407927,4.313333
4.373333,4.373333,86.360337,4.373333,86.360337,4.373333
4.433333,4.433333,86.312748,4.433333,86.312748,4.433333
4.493333,4.493333,86.265158,4.493333,86.265158,4.493333
4.553333,4.553333,86.217568,4.553333,86.217568,4.553333
4.613333,4.613333,86.169978,4.613333,86.169978,4.613333
4.673333,4.673333,86.122388,4.673333,86.122388,4.673333
4.733333,4.733333,86.074798,4.733333,86.074798,4.733333
4.793333,4.793333,86.027208,4.793333,86.027208,4.793333
4.853333,4.853333,85.979619,4.853333,85.979619,4.853333
4.913333,4.913333,85.932029,4.913333,85.932029,4.913333
4.973333,4.973333,85.884439,4.973333,85.884439,4.973333
5.033333,5.033333,85.836849,5.033333,85.836849,5.033333
5.093333,5.093333,85.789259,5.093333,85.789259,5.093333
5.153333,5.153333,85.741669,5.153333,85.741669,5.153333
5.213333,5.213333,85.694079,5.213333,85.694079,5.213333
5.273333,5.273333,85.646489,5.273333,85.64649,5.273333
5.333333,5.333333,85.5989,5.333333,85.5989,5.333333
5.393333,5.393333,85.55131,5.393333,85.55131,5.393333
5.453333,5.453333,85.50372,5.453333,85.50372,5.453333
5.513333,5.513333,85.45613,5.513333,85.45613,5.513333
5.573333,5.573333,85.40854,5.573333,85.40854,5.573333
5.633333,5.633333,85.36095,5.633333,85.36095,5.633333
5.693333,5.693333,85.31336,5.693333,85.31336,5.693333
5.753333,5.753333,85.265771,5.753333,85.265771,5.753333
5.813333,5.813333,85.218181,5.813333,85.218181,5.813333
5.873333,5.873333,85.170591,5.873333,85.170591,5.873333
5.933333,5.933333,85.123001,5.933333,85.123001,5.933333
5.993333,5.993333,85.075411,5.993333,85.075411,5.993333
6.053333,6.053333,85.027821,6.053333,85.027821,6.053333
6.113333,6.113333,84.980231,6.113333,84.980231,6.113333
6.173333,6.173333,84.932642,6.173333,84.932642,6.173333
6.233333,6.233333,84.885052,6.233333,84.885052,6.233333
6.293333,6.293333,84.837462,6.293333,84.837462,6.293333
6.353333,6.353333,84.789872,6.353333,84.789872,6.353333
6.413333,6.413333,84.742282,6.413333,84.742282,6.413333
6.473333,6.473333,84.694692,6.473333,84.694692,6.473333
6.533333,6.533333,84.647102,6.533333,84.647102,6.533333
6.593333,6.593333,84.599512,6.593333,84.599513,6.593333
6.653333,6.653333,84.551923,6.653333,84.551923,6.653333
6.713333,6.713333,84.504333,6.713333,84.504333,6.713333
6.773333,6.773333,84.456743,6.773333,84.456743,6.773333
6.833333,6.833333,84.409153,6.833333,84.409153,6.833333
6.893333,6.893333,84.361563,6.893333,84.361563,6.893333
6.953333,6.953333,84.313973,6.953333,84.313973,6.953333
7.013333,7.013333,84.266383,7.013333,84.266383,7.013333
7.073333,7.073333,84.218794,7.073333,84.218794,7.073333
7.133333,7.133333,84.171204,7.133333,84.171204,7.133333
7.193333,7.193333,84.123614,7.193333,84.123614,7.193333
7.253333,7.253333,84.076024,7.253333,84.076024,7.253333
7.313333,7.313333,84.028434,7.313333,84.028434,7.313333
7.373333,7.373333,83.980844,7.373333,83.980844,7.373333
7.433333,7.433333,83.933254,7.433333,83.933254,7.433333
7.493333,7.493333,83.885665,7.493333,83.885665,7.493333
7.553333,7.553333,83.838075,7.553333,83.838075,7.553333
7.613333,7.613333,83.790485,7.613333,83.790485,7.613333
7.673333,7.673333,83.742895,7.673333,83.742895,7.673333
7.733333,7.733333,83.695305,7.733333,83.695305,7.733333
7.793333,7.793333,83.647715,7.793333,83.647715,7.793333
7.853333,7.853333,83.600125,7.853333,83.600125,7.853333
7.913333,7.913333,83.552535,7.913333,83.552536,7.913333
7.973333,7.973333,83.504946,7.973333,83.504946,7.973333
8.033333,8.033333,83.457356,8.033333,83.457356,8.033333
8.093333,8.093333,83.409766,8.093333,83.409766,8.093333
8.153333,8.153333,83.362176,8.153333,83.362176,8.153333
8.213333,8.213333,83.314586,8.213333,83.314586,8.213333
8.273333,8.273333,83.266996,8.273333,83.266996,8.273333
8.333333,8.333333,83.219406,8.333333,83.219407,8.333333
8.393333,8.393333,83.171817,8.393333,83.171817,8.393333
8.453333,8.453333,83.124227,8.453333,83.124227,8.453333
8.513333,8.513333,83.076637,8.513333,83.076637,8.513333
8.573333,8.573333,83.029047,8.573333,83.029047,8.573333
8.633333,8.633333,82.981457,8.633333,82.981457,8.633333
8.693333,8.693333,82.933867,8.693333,82.933867,8.693333
8.753333,8.753333,82.886277,8.753333,82.886277,8.753333
8.813333,8.813333,82.838688,8.813333,82.838688,8.813333
8.873333,8.873333,82.791098,8.873333,82.791098,8.873333
8.933333,8.933333,82.743508,8.933333,82.743508,8.933333
8.993333,8.993333,82.695918,8.993333,82.695918,8.993333
9.053333,9.053333,82.648328,9.053333,82.648328,9.053333
9.113333,9.113333,82.600738,9.113333,82.600738,9.113333
9.173333,9.173333,82.553148,9.173333,82.553148,9.173333
9.233333,9.233333,82.505558,9.233333,82.505559,9.233333
9.293333,9.293333,82.457969,9.293333,82.457969,9.293333
9.353333,9.353333,82.410379,9.353333,82.410379,9.353333
9.413333,9.413333,82.362789,9.413333,82.362789,9.413333
9.473333,9.473333,82.315199,9.473333,82.315199,9.473333
9.533333,9.533333,82.267609,9.533333,82.267609,9.533333
9.593333,9.593333,82.220019,9.593333,82.220019,9.593333
9.653333,9.653333,82.172429,9.653333,82.17243,9.653333
9.713333,9.713333,82.12484,9.713333,82.12484,9.713333
9.773333,9.773333,82.07725,9.773333,82.07725,9.773333
9.833333,9.833333,82.02966,9.833333,82.02966,9.833333
9.893333,9.893333,81.98207,9.893333,81.98207,9.893333
9.953333,9.953333,81.93448,9.953333,81.93448,9.953333
10.013333,10.013333,81.88689,10.013333,81.88689,10.013333
10.073333,10.073333,81.8393,10.073333,81.8393,10.073333
10.133333,10.133333,81.791711,10.133333,81.791711,10.133333
10.193333,10.193333,81.744121,10.193333,81.744121,10.193333
10.253333,10.253333,81.696531,10.253333,81.696531,10.253333
10.313333,10.313333,81.648941,10.313333,81.648941,10.313333
10.373333,10.373333,81.601351,10.373333,81.601351,10.373333
10.433333,10.433333,81.553761,10.433333,81.553761,10.433333
10.493333,10.493333,81.506171,10.493333,81.506171,10.493333
10.553333,10.553333,81.458581,10.553333,81.458582,10.553333
10.613333,10.613333,81.410992,10.613333,81.410992,10.613333
10.673333,10.673333,81.363402,10.673333,81.363402,10.673333
10.733333,10.733333,81.315812,10.733333,81.315812,10.733333
10.793333,10.793333,81.268222,10.793333,81.268222,10.793333
10.853333,10.853333,81.220632,10.853333,81.220632,10.853333
10.913333,10.913333,81.173042,10.913333,81.173042,10.913333
10.973333,10.973333,81.125452,10.973333,81.125453,10.973333
11.033333,11.033333,81.077863,11.033333,81.077863,11.033333
11.093333,11.093333,81.030273,11.093333,81.030273,11.093333
11.153333,11.153333,80.982683,11.153333,80.982683,11.153333
11.213333,11.213333,80.935093,11.213333,80.935093,11.213333
11.273333,11.273333,80.887503,11.273333,80.887503,11.273333
11.333333,11.333333,80.839913,11.333333,80.839913,11.333333
11.393333,11.393333,80.792323,11.393333,80.792323,11.393333
11.453333,11.453333,80.744733,11.453333,80.744734,11.453333
11.513333,11.513333,80.697144,11.513333,80.697144,11.513333
11.573333,11.573333,80.649554,11.573333,80.649554,11.573333
11.633333,11.633333,80.601964,11.633333,80.601964,11.633333
11.693333,11.693333,80.554374,11.693333,80.554374,11.693333
11.753333,11.753333,80.506784,11.753333,80.506784,11.753333
11.813333,11.813333,80.459194,11.813333,80.459194,11.813333
11.873333,11.873333,80.411604,11.873333,80.411605,11.873333
11.933333,11.933333,80.364015,11.933333,80.364015,11.933333
11.993333,11.993333,80.316425,11.993333,80.316425,11.993333
12.053333,12.053333,80.268835,12.053333,80.268835,12.053333
12.113333,12.113333,80.221245,12.113333,80.221245,12.113333
12.173333,12.173333,80.173655,12.173333,80.173655,12.173333
12.233333,12.233333,80.126065,12.233333,80.126065,12.233333
12.293333,12.293333,80.078475,12.293333,80.078476,12.293333
12.353333,12.353333,80.030886,12.353333,80.030886,12.353333
12.413333,12.413333,79.983296,12.413333,79.983296,12.413333
12.473333,12.473333,79.935706,12.473333,79.935706,12.473333
12.533333,12.533333,79.888116,12.533333,79.888116,12.533333
12.593333,12.593333,79.840526,12.593333,79.840526,12.593333
12.653333,12.653333,79.792936,12.653333,79.792936,12.653333
12.713333,12.713333,79.745346,12.713333,79.745346,12.713333
12.773333,12.773333,79.697756,12.773333,79.697757,12.773333
12.833333,12.833333,79.650167,12.833333,79.650167,12.833333
12.893333,12.893333,79.602577,12.893333,79.602577,12.893333
12.953333,12.953333,79.554987,12.953333,79.554987,12.953333
13.013333,13.013333,79.507397,13.013333,79.507397,13.013333
13.073333,13.073333,79.459807,13.073333,79.459807,13.073333
13.133333,13.133333,79.412217,13.133333,79.412217,13.133333
13.193333,13.193333,79.364627,13.193333,79.364628,13.193333
13.253333,13.253333,79.317038,13.253333,79.317038,13.253333
13.313333,13.313333,79.269448,13.313333,79.269448,13.313333
13.373333,13.373333,79.221858,13.373333,79.221858,13.373333
13.433333,13.433333,79.174268,13.433333,79.174268,13.433333
13.493333,13.493333,79.126678,13.493333,79.126678,13.493333
13.553333,13.553333,79.079088,13.553333,79.079088,13.553333
13.613333,13.613333,79.031498,13.613333,79.031499,13.613333
13.673333,13.673333,78.983909,13.673333,78.983909,13.673333
13.733333,13.733333,78.936319,13.733333,78.936319,13.733333
13.793333,13.793333,78.888729,13.793333,78.888729,13.793333
13.853333,13.853333,78.841139,13.853333,78.841139,13.853333
13.913333,13.913333,78.793549,13.913333,78.793549,13.913333
13.973333,13.973333,78.745959,13.973333,78.745959,13.973333
14.033333,14.033333,78.698369,14.033333,78.698369,14.033333
14.093333,14.093333,78.650779,14.093333,78.65078,14.093333
14.153333,14.153333,78.60319,14.153333,78.60319,14.153333
14.213333,14.213333,78.5556,14.213333,78.5556,14.213333
14.273333,14.273333,78.50801,14.273333,78.50801,14.273333
14.333333,14.333333,78.46042,14.333333,78.46042,14.333333
14.393333,14.393333,78.41283,14.393333,78.41283,14.393333
14.453333,14.453333,78.36524,14.453333,78.36524,14.453333
14.513333,14.513333,78.31765,14.513333,78.317651,14.513333
14.573333,14.573333,78.270061,14.573333,78.270061,14.573333
14.633333,14.633333,78.222471,14.633333,78.222471,14.633333
14.693333,14.693333,78.174881,14.693333,78.174881,14.693333
14.753333,14.753333,78.127291,14.753333,78.127291,14.753333
14.813333,14.813333,78.079701,14.813333,78.079701,14.813333
14.873333,14.873333,78.032111,14.873333,78.032111,14.873333
14.933333,14.933333,77.984521,14.933333,77.984522,14.933333
14.993333,14.993333,77.936932,14.993333,77.936932,14.993333
15.053333,15.053333,77.889342,15.053333,77.889342,15.053333
15.113333,15.113333,77.841752,15.113333,77.841752,15.113333
15.173333,15.173333,77.794162,15.173333,77.794162,15.173333
15.233333,15.233333,77.746572,15.233333,77.746572,15.233333
15.293333,15.293333,77.698982,15.293333,77.698982,15.293333
15.353333,15.353333,77.651392,15.353333,77.651392,15.353333
15.413333,15.413333,77.603802,15.413333,77.603803,15.413333
15.473333,15.473333,77.556213,15.473333,77.556213,15.473333
15.533333,15.533333,77.508623,15.533333,77.508623,15.533333
15.593333,15.593333,77.461033,15.593333,77.461033,15.593333
15.653333,15.653333,77.413443,15.653333,77.413443,15.653333
15.713333,15.713333,77.365853,15.713333,77.365853,15.713333
15.773333,15.773333,77.318263,15.773333,77.318263,15.773333
15.833333,15.833333,77.270673,15.833333,77.270674,15.833333
15.893333,15.893333,77.223084,15.893333,77.223084,15.893333
15.953333,15.953333,77.175494,15.953333,77.175494,15.953333
16.013333,16.013333,77.127904,16.013333,77.127904,16.013333
16.073333,16.073333,77.080314,16.073333,77.080314,16.073333
16.133333,16.133333,77.032724,16.133333,77.032724,16.133333
16.193333,16.193333,76.985134,16.193333,76.985134,16.193333
16.253333,16.253333,76.937544,16.253333,76.937545,16.253333
16.313333,16.313333,76.889955,16.313333,76.889955,16.313333
16.373333,16.373333,76.842365,16.373333,76.842365,16.373333
16.433333,16.433333,76.794775,16.433333,76.794775,16.433333
16.493333,16.493333,76.747185,16.493333,76.747185,16.493333
16.553333,16.553333,76.699595,16.553333,76.699595,16.553333
16.613333,16.613333,76.652005,16.613333,76.652005,16.613333
16.673333,16.673333,76.604415,16.673333,76.604415,16.673333
16.733333,16.733333,76.556825,16.733333,76.556826,16.733333
16.793333,16.793333,76.509236,16.793333,76.509236,16.793333
16.853333,16.853333,76.461646,16.853333,76.461646,16.853333
16.913333,16.913333,76.414056,16.913333,76.414056,16.913333
16.973333,16.973333,76.366466,16.973333,76.366466,16.973333
17.033333,17.033333,76.318876,17.033333,76.318876,17.033333
17.093333,17.093333,76.271286,17.093333,76.271286,17.093333
17.153333,17.153333,76.223696,17.153333,76.223697,17.153333
17.213333,17.213333,76.176107,17.213333,76.176107,17.213333
17.273333,17.273333,76.128517,17.273333,76.128517,17.273333
17.333333,17.333333,76.080927,17.333333,76.080927,17.333333
17.393333,17.393333,76.033337,17.393333,76.033337,17.393333
17.453333,17.453333,75.985747,17.453333,75.985747,17.453333
17.513333,17.513333,75.938157,17.513333,75.938157,17.513333
17.573333,17.573333,75.890567,17.573333,75.890568,17.573333
17.633333,17.633333,75.842978,17.633333,75.842978,17.633333
17.693333,17.693333,75.795388,17.693333,75.795388,17.693333
17.753333,17.753333,75.747798,17.753333,75.747798,17.753333
17.813333,17.813333,75.700208,17.813333,75.700208,17.813333
17.873333,17.873333,75.652618,17.873333,75.652618,17.873333
17.933333,17.933333,75.605028,17.933333,75.605028,17.933333
17.993333,17.993333,75.557438,17.993333,75.557438,17.993333
18.053333,18.053333,75.509848,18.053333,75.509849,18.053333
18.113333,18.113333,75.462259,18.113333,75.462259,18.113333
18.173333,18.173333,75.414669,18.173333,75.414669,18.173333
18.233333,18.233333,75.367079,18.233333,75.367079,18.233333
18.293333,18.293333,75.319489,18.293333,75.319489,18.293333
18.353333,18.353333,75.271899,18.353333,75.271899,18.353333
18.413333,18.413333,75.224309,18.413333,75.224309,18.413333
18.473333,18.473333,75.176719,18.473333,75.17672,18.473333
18.533333,18.533333,75.12913,18.533333,75.12913,18.533333
18.593333,18.593333,75.08154,18.593333,75.08154,18.593333
18.653333,18.653333,75.03395,18.653333,75.03395,18.653333
18.713333,18.713333,74.98636,18.713333,74.98636,18.713333
18.773333,18.773333,74.93877,18.773333,74.93877,18.773333
18.833333,18.833333,74.89118,18.833333,74.89118,18.833333
18.893333,18.893333,74.84359,18.893333,74.843591,18.893333
18.953333,18.953333,74.796001,18.953333,74.796001,18.953333
19.013333,19.013333,74.748411,19.013333,74.748411,19.013333
19.073333,19.073333,74.700821,19.073333,74.700821,19.073333
19.133333,19.133333,74.653231,19.133333,74.653231,19.133333
19.193333,19.193333,74.605641,19.193333,74.605641,19.193333
19.253333,19.253333,74.558051,19.253333,74.558051,19.253333
19.313333,19.313333,74.510461,19.313333,74.510462,19.313333
19.373333,19.373333,74.462871,19.373333,74.462872,19.373333
19.433333,19.433333,74.415282,19.433333,74.415282,19.433333
19.493333,19.493333,74.367692,19.493333,74.367692,19.493333
19.553333,19.553333,74.320102,19.553333,74.320102,19.553333
19.613333,19.613333,74.272512,19.613333,74.272512,19.613333
19.673333,19.673333,74.224922,19.673333,74.224922,19.673333
19.733333,19.733333,74.177332,19.733333,74.177332,19.733333
19.793333,19.793333,74.129742,19.793333,74.129743,19.793333
19.853333,19.853333,74.082153,19.853333,74.082153,19.853333
19.913333,19.913333,74.034563,19.913333,74.034563,19.913333
19.973333,19.973333,73.986973,19.973333,73.986973,19.973333
20.033333,20.033333,73.939383,20.033333,73.939383,20.033333
20.093333,20.093333,73.891793,20.093333,73.891793,20.093333
20.153333,20.153333,73.844203,20.153333,73.844203,20.153333
20.213333,20.213333,73.796613,20.213333,73.796614,20.213333
20.273333,20.273333,73.749023,20.273333,73.749024,20.273333
20.333333,20.333333,73.701434,20.333333,73.701434,20.333333
20.393333,20.393333,73.653844,20.393333,73.653844,20.393333
20.453333,20.453333,73.606254,20.453333,73.606254,20.453333
20.513333,20.513333,73.558664,20.513333,73.558664,20.513333
20.573333,20.573333,73.511074,20.573333,73.511074,20.573333
20.633333,20.633333,73.463484,20.633333,73.463485,20.633333
20.693333,20.693333,73.415894,20.693333,73.415895,20.693333
20.753333,20.753333,73.368305,20.753333,73.368305,20.753333
20.813333,20.813333,73.320715,20.813333,73.320715,20.813333
20.873333,20.873333,73.273125,20.873333,73.273125,20.873333
20.933333,20.933333,73.225535,20.933333,73.225535,20.933333
20.993333,20.993333,73.177945,20.993333,73.177945,20.993333
21.053333,21.053333,73.130355,21.053333,73.130355,21.053333
21.113333,21.113333,73.082765,21.113333,73.082766,21.113333
21.173333,21.173333,73.035176,21.173333,73.035176,21.173333
21.233333,21.233333,72.987586,21.233333,72.987586,21.233333
21.293333,21.293333,72.939996,21.293333,72.939996,21.293333
21.353333,21.353333,72.892406,21.353333,72.892406,21.353333
21.413333,21.413333,72.844816,21.413333,72.844816,21.413333
21.473333,21.473333,72.797226,21.473333,72.797226,21.473333
21.533333,21.533333,72.749636,21.533333,72.749637,21.533333
21.593333,21.593333,72.702046,21.593333,72.702047,21.593333
21.653333,21.653333,72.654457,21.653333,72.654457,21.653333
21.713333,21.713333,72.606867,21.713333,72.606867,21.713333
21.773333,21.773333,72.559277,21.773333,72.559277,21.773333
21.833333,21.833333,72.511687,21.833333,72.511687,21.833333
21.893333,21.893333,72.464097,21.893333,72.464097,21.893333
21.953333,21.953333,72.416507,21.953333,72.416508,21.953333
22.013333,22.013333,72.368917,22.013333,72.368918,22.013333
22.073333,22.073333,72.321328,22.073333,72.321328,22.073333
22.133333,22.133333,72.273738,22.133333,72.273738,22.133333
22.193333,22.193333,72.226148,22.193333,72.226148,22.193333
22.253333,22.253333,72.178558,22.253333,72.178558,22.253333
22.313333,22.313333,72.130968,22.313333,72.130968,22.313333
22.373333,22.373333,72.083378,22.373333,72.083378,22.373333
22.433333,22.433333,72.035788,22.433333,72.035789,22.433333
22.493333,22.493333,71.988199,22.493333,71.988199,22.493333
22.553333,22.553333,71.940609,22.553333,71.940609,22.553333
22.613333,22.613333,71.893019,22.613333,71.893019,22.613333
22.673333,22.673333,71.845429,22.673333,71.845429,22.673333
22.733333,22.733333,71.797839,22.733333,71.797839,22.733333
22.793333,22.793333,71.750249,22.793333,71.750249,22.793333
22.853333,22.853333,71.702659,22.853333,71.70266,22.853333
22.913333,22.913333,71.655069,22.913333,71.65507,22.913333
22.973333,22.973333,71.60748,22.973333,71.60748,22.973333
23.033333,23.033333,71.55989,23.033333,71.55989,23.033333
23.093333,23.093333,71.5123,23.093333,71.5123,23.093333
23.153333,23.153333,71.46471,23.153333,71.46471,23.153333
23.213333,23.213333,71.41712,23.213333,71.41712,23.213333
23.273333,23.273333,71.36953,23.273333,71.369531,23.273333
23.333333,23.333333,71.32194,23.333333,71.321941,23.333333
23.393333,23.393333,71.274351,23.393333,71.274351,23.393333
23.453333,23.453333,71.226761,23.453333,71.226761,23.453333
23.513333,23.513333,71.179171,23.513333,71.179171,23.513333
23.573333,23.573333,71.131581,23.573333,71.131581,23.573333
23.633333,23.633333,71.083991,23.633333,71.083991,23.633333
23.693333,23.693333,71.036401,23.693333,71.036401,23.693333
23.753333,23.753333,70.988811,23.753333,70.988812,23.753333
23.813333,23.813333,70.941222,23.813333,70.941222,23.813333
23.873333,23.873333,70.893632,23.873333,70.893632,23.873333
23.933333,23.933333,70.846042,23.933333,70.846042,23.933333
23.993333,23.993333,70.798452,23.993333,70.798452,23.993333
24.053333,24.053333,70.750862,24.053333,70.750862,24.053333
24.113333,24.113333,70.703272,24.113333,70.703272,24.113333
24.173333,24.173333,70.655682,24.173333,70.655683,24.173333
24.233333,24.233333,70.608092,24.233333,70.608093,24.233333
24.293333,24.293333,70.560503,24.293333,70.560503,24.293333
24.353333,24.353333,70.512913,24.353333,70.512913,24.353333
24.413333,24.413333,70.465323,24.413333,70.465323,24.413333
24.473333,24.473333,70.417733,24.473333,70.417733,24.473333
24.533333,24.533333,70.370143,24.533333,70.370143,24.533333
24.593333,24.593333,70.322553,24.593333,70.322554,24.593333
24.653333,24.653333,70.274963,24.653333,70.274964,24.653333
24.713333,24.713333,70.227374,24.713333,70.227374,24.713333
24.773333,24.773333,70.179784,24.773333,70.179784,24.773333
24.833333,24.833333,70.132194,24.833333,70.132194,24.833333
24.893333,24.893333,70.084604,24.893333,70.084604,24.893333
24.953333,24.953333,70.037014,24.953333,70.037014,24.953333
25.013333,25.013333,69.989424,25.013333,69.989424,25.013333
25.073333,25.073333,69.941834,25.073333,69.941835,25.073333
25.133333,25.133333,69.894245,25.133333,69.894245,25.133333
25.193333,25.193333,69.846655,25.193333,69.846655,25.193333
25.253333,25.253333,69.799065,25.253333,69.799065,25.253333
25.313333,25.313333,69.751475,25.313333,69.751475,25.313333
25.373333,25.373333,69.703885,25.373333,69.703885,25.373333
25.433333,25.433333,69.656295,25.433333,69.656295,25.433333
25.493333,25.493333,69.608705,25.493333,69.608706,25.493333
25.553333,25.553333,69.561115,25.553333,69.561116,25.553333
25.613333,25.613333,69.513526,25.613333,69.513526,25.613333
25.673333,25.673333,69.465936,25.673333,69.465936,25.673333
25.733333,25.733333,69.418346,25.733333,69.418346,25.733333
25.793333,25.793333,69.370756,25.793333,69.370756,25.793333
25.853333,25.853333,69.323166,25.853333,69.323166,25.853333
25.913333,25.913333,69.275576,25.913333,69.275577,25.913333
25.973333,25.973333,69.227986,25.973333,69.227987,25.973333
26.033333,26.033333,69.180397,26.033333,69.180397,26.033333
26.093333,26.093333,69.132807,26.093333,69.132807,26.093333
26.153333,26.153333,69.085217,26.153333,69.085217,26.153333
26.213333,26.213333,69.037627,26.213333,69.037627,26.213333
26.273333,26.273333,68.990037,26.273333,68.990037,26.273333
26.333333,26.333333,68.942447,26.333333,68.942447,26.333333
26.393333,26.393333,68.894857,26.393333,68.894858,26.393333
26.453333,26.453333,68.847268,26.453333,68.847268,26.453333
26.513333,26.513333,68.799678,26.513333,68.799678,26.513333
26.573333,26.573333,68.752088,26.573333,68.752088,26.573333
26.633333,26.633333,68.704498,26.633333,68.704498,26.633333
26.693333,26.693333,68.656908,26.693333,68.656908,26.693333
